are_cd,are_nm,rail_opr_istt_cd,ln_cd,ln_nm,prpr_stin_cd,stin_nm,mv_path_dv_cd,mv_path_dv_nm,mg_no,start_point,end_point,path_label
01,수도권,S1,2,2호선,0306,선릉,1,출입구-승강장,3,5번 출입구 옆 엘리베이터,삼성 방면,5번 출입구 옆 엘리베이터 → 삼성 방면
01,수도권,S1,2,2호선,0306,선릉,1,출입구-승강장,4,5번 출입구 옆 엘리베이터,역삼 방면,5번 출입구 옆 엘리베이터 → 역삼 방면
01,수도권,S1,2,2호선,0306,선릉,1,출입구-승강장,5,10번 출입구 옆 엘리베이터,삼성 방면,10번 출입구 옆 엘리베이터 → 삼성 방면
01,수도권,S1,2,2호선,0306,선릉,1,출입구-승강장,6,10번 출입구 옆 엘리베이터,역삼 방면,10번 출입구 옆 엘리베이터 → 역삼 방면
01,수도권,S1,2,2호선,0306,선릉,3,환승,1,2호선 삼성 방면,수인분당선 선정릉 방면,2호선 삼성 방면 → 수인분당선 선정릉 방면
01,수도권,S1,2,2호선,0306,선릉,3,환승,2,2호선 삼성 방면,수인분당선 한티 방면,2호선 삼성 방면 → 수인분당선 한티 방면
01,수도권,S1,2,2호선,0306,선릉,3,환승,3,2호선 역삼 방면,수인분당선 선정릉 방면,2호선 역삼 방면 → 수인분당선 선정릉 방면
01,수도권,S1,2,2호선,0306,선릉,3,환승,4, 2호선 역삼 방면,수인분당선 한티 방면, 2호선 역삼 방면 → 수인분당선 한티 방면
01,수도권,S1,2,2호선,0266,삼성,1,출입구-승강장,1,1번 출입구 옆 엘리베이터,종합운동장 방면,1번 출입구 옆 엘리베이터 → 종합운동장 방면
01,수도권,S1,2,2호선,0266,삼성,1,출입구-승강장,2,1번 출입구 옆 엘리베이터,선릉 방면,1번 출입구 옆 엘리베이터 → 선릉 방면
01,수도권,S1,2,2호선,0266,삼성,1,출입구-승강장,3,4번 출입구 옆 엘리베이터,종합운동장 방면,4번 출입구 옆 엘리베이터 → 종합운동장 방면
01,수도권,S1,2,2호선,0266,삼성,1,출입구-승강장,4,4번 출입구 옆 엘리베이터,선릉 방면,4번 출입구 옆 엘리베이터 → 선릉 방면
01,수도권,S1,2,2호선,0266,삼성,1,출입구-승강장,5,6번 출입구 옆 엘리베이터,종합운동장 방면,6번 출입구 옆 엘리베이터 → 종합운동장 방면
01,수도권,S1,2,2호선,0266,삼성,1,출입구-승강장,6,6번 출입구 옆 엘리베이터,선릉 방면,6번 출입구 옆 엘리베이터 → 선릉 방면
01,수도권,S1,2,2호선,0518,종합운동장,1,출입구-승강장,1,6번 출입구 옆 엘리베이터,잠실새내 방면,6번 출입구 옆 엘리베이터 → 잠실새내 방면
01,수도권,S1,2,2호선,0518,종합운동장,1,출입구-승강장,2,6번 출입구 옆 엘리베이터,삼성 방면,6번 출입구 옆 엘리베이터 → 삼성 방면
01,수도권,S1,2,2호선,0518,종합운동장,3,환승,1,2호선 잠실새내 방면,9호선 삼전 방면,2호선 잠실새내 방면 → 9호선 삼전 방면
01,수도권,S1,2,2호선,0518,종합운동장,3,환승,2,2호선 잠실새내 방면,9호선 봉은사 방면,2호선 잠실새내 방면 → 9호선 봉은사 방면
01,수도권,S1,2,2호선,0518,종합운동장,3,환승,3,2호선 삼성 방면,9호선 삼전 방면,2호선 삼성 방면 → 9호선 삼전 방면
01,수도권,S1,2,2호선,0518,종합운동장,3,환승,4,2호선 삼성 방면,9호선 봉은사 방면,2호선 삼성 방면 → 9호선 봉은사 방면
01,수도권,S1,2,2호선,0499,잠실새내,1,출입구-승강장,1,2번 출입구 옆 엘리베이터,잠실 방면,2번 출입구 옆 엘리베이터 → 잠실 방면
01,수도권,S1,2,2호선,0499,잠실새내,1,출입구-승강장,2,2번 출입구 옆 엘리베이터,종합운동장 방면,2번 출입구 옆 엘리베이터 → 종합운동장 방면
01,수도권,S1,2,2호선,0499,잠실새내,1,출입구-승강장,3,7번 출입구 옆 엘리베이터,잠실 방면,7번 출입구 옆 엘리베이터 → 잠실 방면
01,수도권,S1,2,2호선,0499,잠실새내,1,출입구-승강장,4,7번 출입구 옆 엘리베이터,종합운동장 방면,7번 출입구 옆 엘리베이터 → 종합운동장 방면
01,수도권,S1,2,2호선,0497,잠실,1,출입구-승강장,1,1번 출입구 옆 엘리베이터,잠실나루 방면,1번 출입구 옆 엘리베이터 → 잠실나루 방면
01,수도권,S1,2,2호선,0497,잠실,1,출입구-승강장,2,1번 출입구 옆 엘리베이터,잠실새내 방면,1번 출입구 옆 엘리베이터 → 잠실새내 방면
01,수도권,S1,2,2호선,0497,잠실,3,환승,1,2호선 잠실나루 방면,8호선 몽촌토성 방면,2호선 잠실나루 방면 → 8호선 몽촌토성 방면
01,수도권,S1,2,2호선,0497,잠실,3,환승,2,2호선 잠실나루 방면,8호선 석촌 방면,2호선 잠실나루 방면 → 8호선 석촌 방면
01,수도권,S1,2,2호선,0497,잠실,3,환승,3,2호선 잠실새내 방면,8호선 몽촌토성 방면,2호선 잠실새내 방면 → 8호선 몽촌토성 방면
01,수도권,S1,2,2호선,0497,잠실,3,환승,4,2호선 잠실새내 방면,8호선 석촌 방면,2호선 잠실새내 방면 → 8호선 석촌 방면
01,수도권,S1,2,2호선,0498,잠실나루,1,출입구-승강장,1,1번 출입구,강변 방면,1번 출입구 → 강변 방면
01,수도권,S1,2,2호선,0498,잠실나루,1,출입구-승강장,2,1번 출입구,잠실 방면,1번 출입구 → 잠실 방면
01,수도권,S1,2,2호선,0498,잠실나루,1,출입구-승강장,3,2번 출입구,강변 방면,2번 출입구 → 강변 방면
01,수도권,S1,2,2호선,0498,잠실나루,1,출입구-승강장,4,2번 출입구,잠실 방면,2번 출입구 → 잠실 방면
01,수도권,S1,2,2호선,0498,잠실나루,1,출입구-승강장,5,3번 출입구,강변 방면,3번 출입구 → 강변 방면
01,수도권,S1,2,2호선,0498,잠실나루,1,출입구-승강장,6,3번 출입구,잠실 방면,3번 출입구 → 잠실 방면
01,수도권,S1,2,2호선,0498,잠실나루,1,출입구-승강장,7,4번 출입구,강변 방면,4번 출입구 → 강변 방면
01,수도권,S1,2,2호선,0498,잠실나루,1,출입구-승강장,8,4번 출입구,잠실 방면,4번 출입구 → 잠실 방면
01,수도권,S1,2,2호선,0023,강변,1,출입구-승강장,1,1번 출입구,구의 방면,1번 출입구 → 구의 방면
01,수도권,S1,2,2호선,0023,강변,1,출입구-승강장,2,1번 출입구,잠실나루 방면,1번 출입구 → 잠실나루 방면
01,수도권,S1,2,2호선,0023,강변,1,출입구-승강장,3,2번 출입구,구의 방면,2번 출입구 → 구의 방면
01,수도권,S1,2,2호선,0023,강변,1,출입구-승강장,4,2번 출입구,잠실나루 방면,2번 출입구 → 잠실나루 방면
01,수도권,S1,2,2호선,0023,강변,1,출입구-승강장,5,3번 출입구,구의 방면,3번 출입구 → 구의 방면
01,수도권,S1,2,2호선,0023,강변,1,출입구-승강장,6,3번 출입구,잠실나루 방면,3번 출입구 → 잠실나루 방면
01,수도권,S1,2,2호선,0023,강변,1,출입구-승강장,7,4번 출입구,구의 방면,4번 출입구 → 구의 방면
01,수도권,S1,2,2호선,0023,강변,1,출입구-승강장,8,4번 출입구,잠실나루 방면,4번 출입구 → 잠실나루 방면
01,수도권,S1,2,2호선,0076,구의,1,출입구-승강장,1,2번 출입구 옆 엘리베이터,건대입구 방면,2번 출입구 옆 엘리베이터 → 건대입구 방면
01,수도권,S1,2,2호선,0076,구의,1,출입구-승강장,2,2번 출입구 옆 엘리베이터,강변 방면,2번 출입구 옆 엘리베이터 → 강변 방면
01,수도권,S1,2,2호선,0031,건대입구,1,출입구-승강장,1,1번 출입구 옆 엘리베이터,구의 방면,1번 출입구 옆 엘리베이터 → 구의 방면
01,수도권,S1,2,2호선,0031,건대입구,1,출입구-승강장,2,1번 출입구 근처 엘리베이터,성수 방면,1번 출입구 근처 엘리베이터 → 성수 방면
01,수도권,S1,2,2호선,0031,건대입구,1,출입구-승강장,3,6번 출입구 옆 엘리베이터,구의 방면,6번 출입구 옆 엘리베이터 → 구의 방면
01,수도권,S1,2,2호선,0031,건대입구,1,출입구-승강장,4,6번 출입구 근처 엘리베이터,성수 방면,6번 출입구 근처 엘리베이터 → 성수 방면
01,수도권,S1,2,2호선,0031,건대입구,3,환승,1,2호선 구의 방면,7호선 어린이 대공원 방면,2호선 구의 방면 → 7호선 어린이 대공원 방면
01,수도권,S1,2,2호선,0031,건대입구,3,환승,2,2호선 성수 방면,7호선 어린이대공원 방면,2호선 성수 방면 → 7호선 어린이대공원 방면
01,수도권,S1,2,2호선,0031,건대입구,3,환승,3,2호선 구의 방면,7호선 뚝섬유원지 방면,2호선 구의 방면 → 7호선 뚝섬유원지 방면
01,수도권,S1,2,2호선,0031,건대입구,3,환승,4,2호선 성수 방면,7호선 뚝섬유원지 방면,2호선 성수 방면 → 7호선 뚝섬유원지 방면
01,수도권,S1,2,2호선,0314,성수,1,출입구-승강장,1,1번 출입구 옆 엘리베이터,뚝섬 방면,1번 출입구 옆 엘리베이터 → 뚝섬 방면
01,수도권,S1,2,2호선,0314,성수,1,출입구-승강장,2,1번 출입구 옆 엘리베이터,건대입구 방면,1번 출입구 옆 엘리베이터 → 건대입구 방면
01,수도권,S1,2,2호선,0314,성수,1,출입구-승강장,3,4번 출입구 옆 엘리베이터,뚝섬 방면,4번 출입구 옆 엘리베이터 → 뚝섬 방면
01,수도권,S1,2,2호선,0314,성수,1,출입구-승강장,4,4번 출입구 옆 엘리베이터,건대입구 방면,4번 출입구 옆 엘리베이터 → 건대입구 방면
01,수도권,S1,2,2호선,0314,성수,3,환승,1,2호선 뚝섬 방면,2호선 용답 방면,2호선 뚝섬 방면 → 2호선 용답 방면
01,수도권,S1,2,2호선,0314,성수,3,환승,2,2호선 건대입구 방면,2호선 용답 방면,2호선 건대입구 방면 → 2호선 용답 방면
01,수도권,S1,2,2호선,0314,성수,3,환승,3,2호선 용답 방면,2호선 뚝섬 방면,2호선 용답 방면 → 2호선 뚝섬 방면
01,수도권,S1,2,2호선,0314,성수,3,환승,4,2호선 용답 방면,2호선 건대입구 방면,2호선 용답 방면 → 2호선 건대입구 방면
01,수도권,S1,2,2호선,0175,뚝섬,1,출입구-승강장,1,3번 출입구 옆 엘리베이터,한양대 방면,3번 출입구 옆 엘리베이터 → 한양대 방면
01,수도권,S1,2,2호선,0175,뚝섬,1,출입구-승강장,2,3번 출입구 옆 엘리베이터,성수 방면,3번 출입구 옆 엘리베이터 → 성수 방면
01,수도권,S1,2,2호선,0175,뚝섬,1,출입구-승강장,3,6번 출입구 옆 엘리베이터,한양대 방면,6번 출입구 옆 엘리베이터 → 한양대 방면
01,수도권,S1,2,2호선,0175,뚝섬,1,출입구-승강장,4,6번 출입구 옆 엘리베이터,성수 방면,6번 출입구 옆 엘리베이터 → 성수 방면
01,수도권,S1,2,2호선,0588,한양대,1,출입구-승강장,1,2번 출입구 옆 엘리베이터,왕십리 방면,2번 출입구 옆 엘리베이터 → 왕십리 방면
01,수도권,S1,2,2호선,0588,한양대,1,출입구-승강장,2,2번 출입구 옆 엘리베이터,뚝섬 방면,2번 출입구 옆 엘리베이터 → 뚝섬 방면
01,수도권,S1,2,2호선,0588,한양대,1,출입구-승강장,3,4번 출입구 옆 엘리베이터,왕십리 방면,4번 출입구 옆 엘리베이터 → 왕십리 방면
01,수도권,S1,2,2호선,0588,한양대,1,출입구-승강장,4,4번 출입구 옆 엘리베이터,뚝섬 방면,4번 출입구 옆 엘리베이터 → 뚝섬 방면
01,수도권,S1,2,2호선,0441,왕십리,1,출입구-승강장,1,4번/5번 출입구 사이 엘리베이터,상왕십리 방면,4번/5번 출입구 사이 엘리베이터 → 상왕십리 방면
01,수도권,S1,2,2호선,0441,왕십리,1,출입구-승강장,2,4번/5번 출입구 사이 엘리베이터,한양대 방면,4번/5번 출입구 사이 엘리베이터 → 한양대 방면
01,수도권,S1,2,2호선,0441,왕십리,1,출입구-승강장,3,6-1번 출입구 옆 엘리베이터,상왕십리 방면,6-1번 출입구 옆 엘리베이터 → 상왕십리 방면
01,수도권,S1,2,2호선,0441,왕십리,1,출입구-승강장,4,6-1번 출입구 옆 엘리베이터,한양대 방면,6-1번 출입구 옆 엘리베이터 → 한양대 방면
01,수도권,S1,2,2호선,0441,왕십리,3,환승,1,2호선 상왕십리 방면,5호선 행당 방면,2호선 상왕십리 방면 → 5호선 행당 방면
01,수도권,S1,2,2호선,0441,왕십리,3,환승,2,2호선 상왕십리 방면,5호선 마장 방면,2호선 상왕십리 방면 → 5호선 마장 방면
01,수도권,S1,2,2호선,0441,왕십리,3,환승,3,2호선 한양대 방면,5호선 행당 방면,2호선 한양대 방면 → 5호선 행당 방면
01,수도권,S1,2,2호선,0441,왕십리,3,환승,4,2호선 한양대 방면,5호선 마장 방면,2호선 한양대 방면 → 5호선 마장 방면
01,수도권,S1,2,2호선,0441,왕십리,3,환승,5,2호선 상왕십리 방면,수인분당선 청량리 방면,2호선 상왕십리 방면 → 수인분당선 청량리 방면
01,수도권,S1,2,2호선,0441,왕십리,3,환승,6,2호선 상왕십리 방면,수인분당선 서울숲 방면,2호선 상왕십리 방면 → 수인분당선 서울숲 방면
01,수도권,S1,2,2호선,0441,왕십리,3,환승,7,2호선 한양대 방면,수인분당선 청량리 방면,2호선 한양대 방면 → 수인분당선 청량리 방면
01,수도권,S1,2,2호선,0441,왕십리,3,환승,8,2호선 한양대 방면,수인분당선 서울숲 방면,2호선 한양대 방면 → 수인분당선 서울숲 방면
01,수도권,S1,2,2호선,0441,왕십리,3,환승,9,2호선 상왕십리 방면,경의중앙선 응봉 방면,2호선 상왕십리 방면 → 경의중앙선 응봉 방면
01,수도권,S1,2,2호선,0441,왕십리,3,환승,10,2호선 상왕십리 방면,경의중앙선 청량리 방면,2호선 상왕십리 방면 → 경의중앙선 청량리 방면
01,수도권,S1,2,2호선,0441,왕십리,3,환승,11,2호선 한양대 방면,경의중앙선 응봉 방면,2호선 한양대 방면 → 경의중앙선 응봉 방면
01,수도권,S1,2,2호선,0441,왕십리,3,환승,12,2호선 한양대 방면,경의중앙선 청량리 방면,2호선 한양대 방면 → 경의중앙선 청량리 방면
01,수도권,S1,2,2호선,0279,상왕십리,1,출입구-승강장,1,1-1번 출입구 옆 엘리베이터,신당 방면 승강장,1-1번 출입구 옆 엘리베이터 → 신당 방면 승강장
01,수도권,S1,2,2호선,0279,상왕십리,1,출입구-승강장,2,1-1번 출입구 옆 엘리베이터,왕십리 방면 승강장,1-1번 출입구 옆 엘리베이터 → 왕십리 방면 승강장
01,수도권,S1,2,2호선,0356,신당,1,출입구-승강장,1,2번 출입구 옆 엘리베이터,동대문역사문화공원 방면 승강장,2번 출입구 옆 엘리베이터 → 동대문역사문화공원 방면 승강장
01,수도권,S1,2,2호선,0356,신당,1,출입구-승강장,2,2번 출입구 옆 엘리베이터,상왕십리 방면 승강장,2번 출입구 옆 엘리베이터 → 상왕십리 방면 승강장
01,수도권,S1,2,2호선,0356,신당,3,환승,1,2호선 동대문역사문화공원 방면,6호선 청구 방면,2호선 동대문역사문화공원 방면 → 6호선 청구 방면
01,수도권,S1,2,2호선,0356,신당,3,환승,2,2호선 동대문역사문화공원 방면,6호선 동묘앞 방면,2호선 동대문역사문화공원 방면 → 6호선 동묘앞 방면
01,수도권,S1,2,2호선,0356,신당,3,환승,3,2호선 상왕십리 방면,6호선 청구 방면,2호선 상왕십리 방면 → 6호선 청구 방면
01,수도권,S1,2,2호선,0356,신당,3,환승,4,2호선 상왕십리 방면,6호선 동묘앞 방면,2호선 상왕십리 방면 → 6호선 동묘앞 방면
01,수도권,S1,2,2호선,0156,동대문역사문화공원,1,출입구-승강장,1,1번 출입구 옆 엘리베이터,을지로4가 방면 승강장,1번 출입구 옆 엘리베이터 → 을지로4가 방면 승강장
01,수도권,S1,2,2호선,0156,동대문역사문화공원,1,출입구-승강장,2,1번 출입구 옆 엘리베이터,신당 방면 승강장,1번 출입구 옆 엘리베이터 → 신당 방면 승강장
01,수도권,S1,2,2호선,0156,동대문역사문화공원,3,환승,1,2호선 을지로4가 방면,4호선 동대문 방면,2호선 을지로4가 방면 → 4호선 동대문 방면
01,수도권,S1,2,2호선,0156,동대문역사문화공원,3,환승,2,2호선 을지로4가 방면,4호선 충무로 방면,2호선 을지로4가 방면 → 4호선 충무로 방면
