station_id,ln_nm,stin_nm,plf_no,car_ordr,car_etrc_no,car_label,facility_nm
S9_9_0309,9호선,선정릉,2,5,1,5-1칸,엘리베이터
S9_9_0309,9호선,선정릉,2,5,3,5-3칸,에스컬레이터
S9_9_0309,9호선,선정릉,2,5,3,5-3칸,계단
S9_9_0309,9호선,선정릉,2,5,4,5-4칸,에스컬레이터
S9_9_0309,9호선,선정릉,2,5,4,5-4칸,계단
S9_9_0267,9호선,삼성중앙,1,2,4,2-4칸,에스컬레이터
S9_9_0267,9호선,삼성중앙,1,3,1,3-1칸,에스컬레이터
S9_9_0267,9호선,삼성중앙,1,4,1,4-1칸,엘리베이터
S9_9_0267,9호선,삼성중앙,1,4,2,4-2칸,엘리베이터
S9_9_0267,9호선,삼성중앙,1,5,1,5-1칸,계단
S9_9_0267,9호선,삼성중앙,1,5,2,5-2칸,계단
S9_9_0267,9호선,삼성중앙,2,2,3,2-3칸,계단
S9_9_0267,9호선,삼성중앙,2,2,4,2-4칸,계단
S9_9_0267,9호선,삼성중앙,2,3,3,3-3칸,엘리베이터
S9_9_0267,9호선,삼성중앙,2,3,4,3-4칸,엘리베이터
S9_9_0267,9호선,삼성중앙,2,4,4,4-4칸,에스컬레이터
S9_9_0267,9호선,삼성중앙,2,5,1,5-1칸,에스컬레이터
S9_9_0241,9호선,봉은사,1,2,3,2-3칸,에스컬레이터
S9_9_0241,9호선,봉은사,1,2,3,2-3칸,계단
S9_9_0241,9호선,봉은사,1,2,4,2-4칸,에스컬레이터
S9_9_0241,9호선,봉은사,1,2,4,2-4칸,계단
S9_9_0241,9호선,봉은사,1,3,4,3-4칸,엘리베이터
S9_9_0241,9호선,봉은사,1,4,1,4-1칸,엘리베이터
S9_9_0241,9호선,봉은사,1,5,1,5-1칸,에스컬레이터
S9_9_0241,9호선,봉은사,1,5,1,5-1칸,계단
S9_9_0241,9호선,봉은사,1,5,2,5-2칸,에스컬레이터
S9_9_0241,9호선,봉은사,1,5,2,5-2칸,계단
S9_9_0241,9호선,봉은사,2,2,3,2-3칸,에스컬레이터
S9_9_0241,9호선,봉은사,2,2,3,2-3칸,계단
S9_9_0241,9호선,봉은사,2,2,4,2-4칸,에스컬레이터
S9_9_0241,9호선,봉은사,2,2,4,2-4칸,계단
S9_9_0241,9호선,봉은사,2,3,4,3-4칸,엘리베이터
S9_9_0241,9호선,봉은사,2,4,1,4-1칸,엘리베이터
S9_9_0241,9호선,봉은사,2,5,1,5-1칸,에스컬레이터
S9_9_0241,9호선,봉은사,2,5,1,5-1칸,계단
S9_9_0241,9호선,봉은사,2,5,2,5-2칸,에스컬레이터
S9_9_0241,9호선,봉은사,2,5,2,5-2칸,계단
S9_9_0518,9호선,종합운동장,1,1,4,1-4칸,엘리베이터
S9_9_0518,9호선,종합운동장,1,2,1,2-1칸,엘리베이터
S9_9_0518,9호선,종합운동장,1,2,2,2-2칸,에스컬레이터
S9_9_0518,9호선,종합운동장,1,2,2,2-2칸,계단
S9_9_0518,9호선,종합운동장,1,2,3,2-3칸,에스컬레이터
S9_9_0518,9호선,종합운동장,1,2,3,2-3칸,계단
S9_9_0518,9호선,종합운동장,1,4,1,4-1칸,엘리베이터
S9_9_0518,9호선,종합운동장,1,4,2,4-2칸,엘리베이터
S9_9_0518,9호선,종합운동장,1,5,4,5-4칸,에스컬레이터
S9_9_0518,9호선,종합운동장,1,5,4,5-4칸,계단
S9_9_0518,9호선,종합운동장,1,6,1,6-1칸,에스컬레이터
S9_9_0518,9호선,종합운동장,1,6,1,6-1칸,계단
S9_9_0518,9호선,종합운동장,2,1,4,1-4칸,에스컬레이터
S9_9_0518,9호선,종합운동장,2,1,4,1-4칸,계단
S9_9_0518,9호선,종합운동장,2,2,1,2-1칸,에스컬레이터
S9_9_0518,9호선,종합운동장,2,2,1,2-1칸,계단
S9_9_0518,9호선,종합운동장,2,3,3,3-3칸,엘리베이터
S9_9_0518,9호선,종합운동장,2,3,4,3-4칸,엘리베이터
S9_9_0518,9호선,종합운동장,2,5,2,5-2칸,에스컬레이터
S9_9_0518,9호선,종합운동장,2,5,2,5-2칸,계단
S9_9_0518,9호선,종합운동장,2,5,3,5-3칸,에스컬레이터
S9_9_0518,9호선,종합운동장,2,5,3,5-3칸,계단
S9_9_0518,9호선,종합운동장,2,5,4,5-4칸,엘리베이터
S9_9_0518,9호선,종합운동장,2,6,1,6-1칸,엘리베이터
S9_9_1153,9호선,삼전,1,2,2,2-2칸,에스컬레이터
S9_9_1153,9호선,삼전,1,2,3,2-3칸,에스컬레이터
S9_9_1153,9호선,삼전,1,3,3,3-3칸,엘리베이터
S9_9_1153,9호선,삼전,1,3,4,3-4칸,엘리베이터
S9_9_1153,9호선,삼전,1,5,1,5-1칸,에스컬레이터
S9_9_1153,9호선,삼전,1,5,2,5-2칸,에스컬레이터
S9_9_1153,9호선,삼전,2,2,3,2-3칸,에스컬레이터
S9_9_1153,9호선,삼전,2,2,4,2-4칸,에스컬레이터
S9_9_1153,9호선,삼전,2,4,1,4-1칸,엘리베이터
S9_9_1153,9호선,삼전,2,4,2,4-2칸,엘리베이터
S9_9_1153,9호선,삼전,2,5,3,5-3칸,에스컬레이터
S9_9_1153,9호선,삼전,2,5,4,5-4칸,에스컬레이터
S9_9_1154,9호선,석촌고분,1,2,4,2-4칸,에스컬레이터
S9_9_1154,9호선,석촌고분,1,3,1,3-1칸,에스컬레이터
S9_9_1154,9호선,석촌고분,1,3,1,3-1칸,계단
S9_9_1154,9호선,석촌고분,1,4,1,4-1칸,엘리베이터
S9_9_1154,9호선,석촌고분,1,4,2,4-2칸,엘리베이터
S9_9_1154,9호선,석촌고분,1,5,2,5-2칸,에스컬레이터
S9_9_1154,9호선,석촌고분,1,5,3,5-3칸,에스컬레이터
S9_9_1154,9호선,석촌고분,1,5,3,5-3칸,계단
S9_9_1154,9호선,석촌고분,2,2,2,2-2칸,에스컬레이터
S9_9_1154,9호선,석촌고분,2,2,3,2-3칸,에스컬레이터
S9_9_1154,9호선,석촌고분,2,2,3,2-3칸,계단
S9_9_1154,9호선,석촌고분,2,3,3,3-3칸,엘리베이터
S9_9_1154,9호선,석촌고분,2,3,4,3-4칸,엘리베이터
S9_9_1154,9호선,석촌고분,2,4,4,4-4칸,에스컬레이터
S9_9_1154,9호선,석촌고분,2,5,1,5-1칸,에스컬레이터
S9_9_1154,9호선,석촌고분,2,5,1,5-1칸,계단
S9_9_0305,9호선,석촌,1,1,1,1-1칸,에스컬레이터
S9_9_0305,9호선,석촌,1,1,2,1-2칸,에스컬레이터
S9_9_0305,9호선,석촌,1,1,3,1-3칸,엘리베이터
S9_9_0305,9호선,석촌,1,1,4,1-4칸,에스컬레이터
S9_9_0305,9호선,석촌,1,2,1,2-1칸,에스컬레이터
S9_9_0305,9호선,석촌,1,2,1,2-1칸,계단
S9_9_0305,9호선,석촌,1,4,1,4-1칸,에스컬레이터
S9_9_0305,9호선,석촌,1,4,2,4-2칸,에스컬레이터
S9_9_0305,9호선,석촌,1,4,4,4-4칸,엘리베이터
S9_9_0305,9호선,석촌,1,5,1,5-1칸,엘리베이터
S9_9_0305,9호선,석촌,1,6,4,6-4칸,에스컬레이터
S9_9_0305,9호선,석촌,1,6,4,6-4칸,계단
S9_9_0305,9호선,석촌,2,1,1,1-1칸,에스컬레이터
S9_9_0305,9호선,석촌,2,1,1,1-1칸,계단
S9_9_0305,9호선,석촌,2,2,4,2-4칸,엘리베이터
S9_9_0305,9호선,석촌,2,3,1,3-1칸,엘리베이터
S9_9_0305,9호선,석촌,2,3,3,3-3칸,에스컬레이터
S9_9_0305,9호선,석촌,2,3,4,3-4칸,에스컬레이터
S9_9_0305,9호선,석촌,2,5,4,5-4칸,에스컬레이터
S9_9_0305,9호선,석촌,2,6,1,6-1칸,에스컬레이터
S9_9_0305,9호선,석촌,2,6,1,6-1칸,계단
S9_9_0305,9호선,석촌,2,6,2,6-2칸,엘리베이터
S9_9_0305,9호선,석촌,2,6,3,6-3칸,에스컬레이터
S9_9_0305,9호선,석촌,2,6,4,6-4칸,에스컬레이터
S9_9_1155,9호선,송파나루,1,2,3,2-3칸,에스컬레이터
S9_9_1155,9호선,송파나루,1,2,4,2-4칸,에스컬레이터
S9_9_1155,9호선,송파나루,1,2,4,2-4칸,계단
S9_9_1155,9호선,송파나루,1,3,4,3-4칸,엘리베이터
S9_9_1155,9호선,송파나루,1,4,1,4-1칸,엘리베이터
S9_9_1155,9호선,송파나루,1,5,3,5-3칸,에스컬레이터
S9_9_1155,9호선,송파나루,1,5,4,5-4칸,에스컬레이터
S9_9_1155,9호선,송파나루,1,5,4,5-4칸,계단
S9_9_1155,9호선,송파나루,2,2,1,2-1칸,에스컬레이터
S9_9_1155,9호선,송파나루,2,2,2,2-2칸,에스컬레이터
S9_9_1155,9호선,송파나루,2,2,2,2-2칸,계단
S9_9_1155,9호선,송파나루,2,3,4,3-4칸,엘리베이터
S9_9_1155,9호선,송파나루,2,4,1,4-1칸,엘리베이터
S9_9_1155,9호선,송파나루,2,5,1,5-1칸,에스컬레이터
S9_9_1155,9호선,송파나루,2,5,2,5-2칸,에스컬레이터
S9_9_1155,9호선,송파나루,2,5,2,5-2칸,계단
S9_9_1156,9호선,한성백제,1,2,4,2-4칸,에스컬레이터
S9_9_1156,9호선,한성백제,1,3,1,3-1칸,에스컬레이터
S9_9_1156,9호선,한성백제,1,3,1,3-1칸,계단
S9_9_1156,9호선,한성백제,1,4,2,4-2칸,엘리베이터
S9_9_1156,9호선,한성백제,1,4,3,4-3칸,엘리베이터
S9_9_1156,9호선,한성백제,1,5,4,5-4칸,에스컬레이터
S9_9_1156,9호선,한성백제,1,6,1,6-1칸,에스컬레이터
S9_9_1156,9호선,한성백제,1,6,1,6-1칸,계단
S9_9_1156,9호선,한성백제,2,1,4,1-4칸,에스컬레이터
S9_9_1156,9호선,한성백제,2,2,1,2-1칸,에스컬레이터
S9_9_1156,9호선,한성백제,2,2,1,2-1칸,계단
S9_9_1156,9호선,한성백제,2,3,2,3-2칸,엘리베이터
S9_9_1156,9호선,한성백제,2,3,3,3-3칸,엘리베이터
S9_9_1156,9호선,한성백제,2,4,4,4-4칸,에스컬레이터
S9_9_1156,9호선,한성백제,2,5,1,5-1칸,에스컬레이터
S9_9_1156,9호선,한성백제,2,5,1,5-1칸,계단
S9_9_0438,9호선,올림픽공원,1,1,4,1-4칸,계단
S9_9_0438,9호선,올림픽공원,1,2,1,2-1칸,계단
S9_9_0438,9호선,올림픽공원,1,2,3,2-3칸,엘리베이터
S9_9_0438,9호선,올림픽공원,1,2,4,2-4칸,엘리베이터
S9_9_0438,9호선,올림픽공원,1,3,3,3-3칸,에스컬레이터
S9_9_0438,9호선,올림픽공원,1,3,4,3-4칸,에스컬레이터
S9_9_0438,9호선,올림픽공원,1,4,4,4-4칸,계단
S9_9_0438,9호선,올림픽공원,1,5,1,5-1칸,계단
S9_9_0438,9호선,올림픽공원,1,6,3,6-3칸,에스컬레이터
S9_9_0438,9호선,올림픽공원,1,6,4,6-4칸,에스컬레이터
S9_9_0438,9호선,올림픽공원,2,1,1,1-1칸,에스컬레이터
S9_9_0438,9호선,올림픽공원,2,1,2,1-2칸,에스컬레이터
S9_9_0438,9호선,올림픽공원,2,2,4,2-4칸,계단
S9_9_0438,9호선,올림픽공원,2,3,1,3-1칸,계단
S9_9_0438,9호선,올림픽공원,2,4,1,4-1칸,에스컬레이터
S9_9_0438,9호선,올림픽공원,2,4,2,4-2칸,에스컬레이터
S9_9_0438,9호선,올림픽공원,2,5,1,5-1칸,엘리베이터
S9_9_0438,9호선,올림픽공원,2,5,2,5-2칸,엘리베이터
S9_9_0438,9호선,올림픽공원,2,5,4,5-4칸,계단
S9_9_0438,9호선,올림픽공원,2,6,1,6-1칸,계단
S9_9_1157,9호선,둔촌오륜,1,2,2,2-2칸,에스컬레이터
S9_9_1157,9호선,둔촌오륜,1,2,3,2-3칸,에스컬레이터
S9_9_1157,9호선,둔촌오륜,1,3,4,3-4칸,엘리베이터
S9_9_1157,9호선,둔촌오륜,1,4,1,4-1칸,엘리베이터
S9_9_1157,9호선,둔촌오륜,1,5,4,5-4칸,에스컬레이터
S9_9_1157,9호선,둔촌오륜,1,6,1,6-1칸,에스컬레이터
S9_9_1157,9호선,둔촌오륜,2,1,4,1-4칸,에스컬레이터
S9_9_1157,9호선,둔촌오륜,2,2,1,2-1칸,에스컬레이터
S9_9_1157,9호선,둔촌오륜,2,3,4,3-4칸,엘리베이터
S9_9_1157,9호선,둔촌오륜,2,4,1,4-1칸,엘리베이터
S9_9_1157,9호선,둔촌오륜,2,5,2,5-2칸,에스컬레이터
S9_9_1157,9호선,둔촌오륜,2,5,3,5-3칸,에스컬레이터
S9_9_1158,9호선,중앙보훈병원,1,2,3,2-3칸,에스컬레이터
S9_9_1158,9호선,중앙보훈병원,1,2,4,2-4칸,에스컬레이터
S9_9_1158,9호선,중앙보훈병원,1,3,3,3-3칸,엘리베이터
S9_9_1158,9호선,중앙보훈병원,1,3,4,3-4칸,엘리베이터
S9_9_1158,9호선,중앙보훈병원,1,5,1,5-1칸,계단
S9_9_1158,9호선,중앙보훈병원,1,5,2,5-2칸,계단
S9_9_1158,9호선,중앙보훈병원,2,2,3,2-3칸,계단
S9_9_1158,9호선,중앙보훈병원,2,2,4,2-4칸,계단
S9_9_1158,9호선,중앙보훈병원,2,4,1,4-1칸,엘리베이터
S9_9_1158,9호선,중앙보훈병원,2,4,2,4-2칸,엘리베이터
S9_9_1158,9호선,중앙보훈병원,2,5,2,5-2칸,에스컬레이터
S9_9_1158,9호선,중앙보훈병원,2,5,3,5-3칸,에스컬레이터
