station_id,ln_nm,stin_nm,source,floor_notation,corroborated,from_floor,to_floor,floor_span,direction,conveyance,conveyance_nm,label
S1_2_0464,2호선,을지로3가,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]을지로4가방면3-2
S1_2_0464,2호선,을지로3가,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]을지로입구방면8-3
S1_2_0466,2호선,을지로입구,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_2_0466,2호선,을지로입구,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,시청 방면 엘리베이터
S1_2_0466,2호선,을지로입구,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,을지로3가 방면 엘리베이터
S1_2_0466,2호선,을지로입구,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,5번 출입구 옆 엘리베이터
S1_2_0466,2호선,을지로입구,facility_span,,1,1F,B1,1,down,EV,엘리베이터,"[4호기]5,6번출구사이"
S1_2_0466,2호선,을지로입구,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]1번출구측
S1_2_0466,2호선,을지로입구,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]을지로3가방면6-2
S1_2_0466,2호선,을지로입구,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]시청방면5-3
S1_2_0443,2호선,용답,move_path,paren,0,1F,2F,1,up,EV,엘리베이터,신답 방면 엘리베이터
S1_2_0443,2호선,용답,move_path,paren,1,2F,3F,1,up,EV,엘리베이터,연결통로 방향 엘리베이터
S1_2_0443,2호선,용답,move_path,,,3F,3F,0,same,PASSAGE,환승통로,연결통로로 이동
S1_2_0443,2호선,용답,move_path,paren,1,3F,2F,1,down,EV,엘리베이터,성수 방면 엘리베이터
S1_2_0443,2호선,용답,facility_span,,1,3F,2F,1,down,EV,엘리베이터,[1호기]신답방면2-2
S1_2_0443,2호선,용답,facility_span,,1,3F,2F,1,down,EV,엘리베이터,[2호기]성수방면3-3
S1_2_0355,2호선,신답,move_path,paren,1,1F,2F,1,up,EV,엘리베이터,이동통로 방향 엘리베이터
S1_2_0355,2호선,신답,move_path,,,2F,2F,0,same,PASSAGE,환승통로,이동통로로 이동
S1_2_0355,2호선,신답,move_path,paren,1,2F,1F,1,down,EV,엘리베이터,용답 방면 엘리베이터
S1_2_0355,2호선,신답,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[1호기]용두방면2-4
S1_2_0355,2호선,신답,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[2호기]용답방면3-2
S1_2_0444,2호선,용두,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,3번 출입구 옆 엘리베이터
S1_2_0444,2호선,용두,move_path,paren,0,B1,B2,1,down,EV,엘리베이터,연결통로 방향 엘리베이터
S1_2_0444,2호선,용두,move_path,,,B2,B2,0,same,PASSAGE,환승통로,연결통로로 이동
S1_2_0444,2호선,용두,move_path,paren,0,B2,B1,1,up,EV,엘리베이터,신답 방면 엘리베이터
S1_2_0444,2호선,용두,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,4번 출입구 옆 엘리베이터
S1_2_0444,2호선,용두,move_path,paren,0,B2,B1,1,up,EV,엘리베이터,신설동 방면 엘리베이터
S1_2_0444,2호선,용두,facility_span,,1,1F,B2,2,down,EV,엘리베이터,[1호기]신설동방면4-3
S1_2_0444,2호선,용두,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기]4번출구측
S1_2_0444,2호선,용두,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]3번출구측
S1_2_0444,2호선,용두,facility_span,,1,1F,B2,2,down,EV,엘리베이터,[2호기]신답방면1-1
S1_2_0367,2호선,신설동,move_path,paren,1,1F,B2,2,down,EV,엘리베이터,9번 출구 엘리베이터 뒤편 엘리베이터
S1_2_0367,2호선,신설동,move_path,paren,1,B2,B1,1,up,EV,엘리베이터,대합실 방향 엘리베이터
S1_2_0367,2호선,신설동,move_path,paren,1,B1,1F,1,up,EV,엘리베이터,9번 출입구 엘리베이터
S1_2_0367,2호선,신설동,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,2번/ 3번 출입구 사이 엘리베이터
S1_2_0367,2호선,신설동,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,제기동 방면 엘리베이터
S1_2_0367,2호선,신설동,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,4번/ 5번 출입구 사이 엘리베이터
S1_2_0367,2호선,신설동,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,동묘앞 방면 엘리베이터
S1_2_0367,2호선,신설동,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,"1번, 12번 출입구 엘리베이터"
S1_2_0367,2호선,신설동,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,우이신설선 승강장 방면 엘리베이터
S1_2_0367,2호선,신설동,facility_span,,1,1F,B2,2,down,EV,엘리베이터,[3호기]9번출구측
S1_2_0367,2호선,신설동,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기]9번출구측
S1_2_0367,2호선,신설동,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]신설동방면4-4
S1_2_0144,2호선,도림천,move_path,paren,0,1F,B2,2,down,EV,엘리베이터,승강장 방향 엘리베이터
S1_2_0144,2호선,도림천,move_path,paren,1,B2,B3,1,down,EV,엘리베이터,신도림 방면 엘리베이터
S1_2_0144,2호선,도림천,move_path,paren,0,1F,B3,3,down,EV,엘리베이터,승강장 방향 엘리베이터
S1_2_0144,2호선,도림천,facility_span,,1,B1,B3,2,down,EV,엘리베이터,[2호기]도림천방면2-4
S1_2_0144,2호선,도림천,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[1호기]신도림방면4-4
S1_2_0404,2호선,양천구청,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_2_0404,2호선,양천구청,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,도림천 방면 엘리베이터
S1_2_0404,2호선,양천구청,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,신정네거리 방면 엘리베이터
S1_2_0404,2호선,양천구청,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]1번출구측
S1_2_0404,2호선,양천구청,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]도림천방면3-3
S1_2_0404,2호선,양천구청,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]신정네거리방면4-1
S1_2_0373,2호선,신정네거리,move_path,paren,1,1F,B2,2,down,EV,엘리베이터,2번 출입구 옆 엘리베이터
S1_2_0373,2호선,신정네거리,move_path,paren,1,B2,B3,1,down,EV,엘리베이터,양천구청 방면 엘리베이터
S1_2_0373,2호선,신정네거리,move_path,paren,1,B2,B3,1,down,EV,엘리베이터,까치산 방면 엘리베이터
S1_2_0373,2호선,신정네거리,facility_span,,1,1F,B2,2,down,EV,엘리베이터,[3호기]2번출구측
S1_2_0373,2호선,신정네거리,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[1호기]까치산방면4-1
S1_2_0373,2호선,신정네거리,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[2호기]양천구청방면3-4
S1_2_0100,2호선,까치산,move_path,paren,0,1F,B1,1,down,WCLF,휠체어리프트,2번 출입구 휠체어리프트
S1_2_0100,2호선,까치산,move_path,paren,0,B1,B4,3,down,EV,엘리베이터,엘리베이터
S1_2_0100,2호선,까치산,move_path,paren,0,B4,B5,1,down,WCLF,휠체어리프트,신정네거리 방면 휠체어리프트
S1_2_0100,2호선,까치산,facility_span,,1,B2,B3,1,down,EV,엘리베이터,[1호기](B1-B4)지하4층 대합실
KR_3_0137,3호선,대화,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]2번출입구옆
KR_3_0137,3호선,대화,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기]5번출입구옆
KR_3_0137,3호선,대화,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기](B2)1번홈7-4/2번홈3-4
KR_3_0522,3호선,주엽,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,3번/4번 출입구 사이 엘리베이터
KR_3_0522,3호선,주엽,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,대화 방면 엘리베이터
KR_3_0522,3호선,주엽,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,정발산 방면 엘리베이터
KR_3_0522,3호선,주엽,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기](1F)2번/3번출입구사이엘레베이터
KR_3_0522,3호선,주엽,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기](B2)대화역방향승강장4-4출입문앞
KR_3_0522,3호선,주엽,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기](B2)정발산역방향승강장4-4출입문앞
KR_3_0508,3호선,정발산,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
KR_3_0508,3호선,정발산,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,주엽 방면 엘리베이터
KR_3_0508,3호선,정발산,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,마두 방면 엘리베이터
KR_3_0508,3호선,정발산,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,4번 출입구 옆 엘리베이터
KR_3_0508,3호선,정발산,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기](1F)4번출입구옆
KR_3_0508,3호선,정발산,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기](1F)1번출입구옆
KR_3_0508,3호선,정발산,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기](B2)주엽역방향승강장7-3출입문앞
KR_3_0508,3호선,정발산,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기](B2)마두역방향승강장4-1출입문앞
KR_3_0179,3호선,마두,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,6번/7번 출입구 사이 엘리베이터
KR_3_0179,3호선,마두,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,정발산 방면 엘리베이터
KR_3_0179,3호선,마두,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,백석 방면 엘리베이터
KR_3_0179,3호선,마두,facility_span,,1,1F,B1,1,down,EV,엘리베이터,"[3호기]6번/7번출입구중간엘리베이터,7번출입구옆"
KR_3_0179,3호선,마두,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기](B2)정발산역방향승강장3-4출입문앞
KR_3_0179,3호선,마두,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기](B2)백석역방향승강장7-4출입문앞
KR_3_0224,3호선,백석,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,4번 출입구 옆 엘리베이터
KR_3_0224,3호선,백석,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,승강장 방향 엘리베이터
KR_3_0224,3호선,백석,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기](B1)4번출입구방향계단옆
KR_3_0224,3호선,백석,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기](B2)대화역방향승강장4-1출입문앞/오금역방향승강장7-4출입문앞
KR_3_0128,3호선,대곡,move_path,paren,1,1F,2F,1,up,EV,엘리베이터,대합실 방향 엘리베이터
KR_3_0128,3호선,대곡,move_path,paren,1,2F,3F,1,up,EV,엘리베이터,백석 방면 승강장 방향 엘리베이터
KR_3_0128,3호선,대곡,move_path,paren,1,2F,3F,1,up,EV,엘리베이터,화정 방면 승강장 방향 엘리베이터
KR_3_0128,3호선,대곡,facility_span,,1,3F,2F,1,down,EV,엘리베이터,[2호기](3F)화정역방향승강장4-1출입문앞
KR_3_0128,3호선,대곡,facility_span,,1,3F,2F,1,down,EV,엘리베이터,[3호기](3F)백석역방향승강장7-4출입문앞
KR_3_0128,3호선,대곡,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[1호기](1F)고객지원실앞
KR_3_0603,3호선,화정,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
KR_3_0603,3호선,화정,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,대곡 방면 엘리베이터
KR_3_0603,3호선,화정,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,원당 방면 엘리베이터
KR_3_0603,3호선,화정,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,3번 출입구 옆 엘리베이터
KR_3_0603,3호선,화정,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기]3번출입구방향동고양세무서
KR_3_0603,3호선,화정,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[1호기]1번출입구방향민방위교육장
KR_3_0603,3호선,화정,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[4호기]대화행승강장3-4
KR_3_0603,3호선,화정,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[3호기]오금행승강장8-1
KR_3_0456,3호선,원당,move_path,paren,1,1F,2F,1,up,EV,엘리베이터,3번 출입구 옆 엘리베이터
KR_3_0456,3호선,원당,move_path,paren,1,2F,3F,1,up,EV,엘리베이터,화정 방면 엘리베이터
KR_3_0456,3호선,원당,move_path,paren,1,2F,3F,1,up,EV,엘리베이터,원흥 방면 엘리베이터
KR_3_0456,3호선,원당,move_path,paren,1,1F,2F,1,up,EV,엘리베이터,5번/6번 출입구 사이 엘리베이터
KR_3_0456,3호선,원당,facility_span,,1,3F,2F,1,down,EV,엘리베이터,[2호기](2F)맞이방북쪽게이트안오금행
KR_3_0456,3호선,원당,facility_span,,1,3F,2F,1,down,EV,엘리베이터,[1호기](2F)맞이방북쪽게이트안대화행
KR_3_0456,3호선,원당,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[3호기](1F)5번출입구앞
KR_3_0456,3호선,원당,facility_span,,1,2F,1F,1,down,EV,엘리베이터,[4호기](1F)3번출입구앞
KR_3_0036,3호선,원흥,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번/2번 출입구 사이 엘리베이터
KR_3_0036,3호선,원흥,move_path,,,B1,B1,0,same,PASSAGE,환승통로,이동통로 방향 표 내는 곳 통과
KR_3_0036,3호선,원흥,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,이동통로 방향 엘리베이터
KR_3_0036,3호선,원흥,move_path,,,B2,B2,0,same,PASSAGE,환승통로,이동통로로 이동
KR_3_0036,3호선,원흥,move_path,paren,1,B2,B1,1,up,EV,엘리베이터,원당 방면 엘리베이터
KR_3_0036,3호선,원흥,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,4번 출입구 옆 엘리베이터
KR_3_0036,3호선,원흥,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,5번 출입구 옆 엘리베이터
KR_3_0036,3호선,원흥,move_path,paren,1,B2,B1,1,up,EV,엘리베이터,대합실 방향 엘리베이터
KR_3_0036,3호선,원흥,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,7번 출입구 옆 엘리베이터
KR_3_0036,3호선,원흥,facility_span,,1,1F,B1,1,down,EV,엘리베이터,"[1호기](B1)1번출구옆,(1F)1번출구와2번출구사이"
KR_3_0036,3호선,원흥,facility_span,,1,1F,B1,1,down,EV,엘리베이터,"[4호기](B1)7,8번출구하부중간,(1F)7.8번출구상부중간(동원로얄듀크비스타)"
KR_3_0036,3호선,원흥,facility_span,,1,1F,B1,1,down,EV,엘리베이터,"[3호기](B1)5번출구하부,(1F)5번출구상부"
KR_3_0036,3호선,원흥,facility_span,,1,1F,B1,1,down,EV,엘리베이터,"[2호기](B1)4번출구하부,(1F)4번출구상부(원흥역푸르지오)"
KR_3_0036,3호선,원흥,facility_span,,1,B1,B2,1,down,EV,엘리베이터,"[6호기]B2(대화방면-오금방면승강장간환승통로),B1(대화방면-앞)"
KR_3_0036,3호선,원흥,facility_span,,1,B1,B2,1,down,EV,엘리베이터,"[5호기]B2(대화방면-오금방면승강장간환승통로),B1(오금방면-앞)"
KR_3_0268,3호선,삼송,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기](B1)5번출입구앞
KR_3_0268,3호선,삼송,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[5호기](B1)7번출입구앞
KR_3_0268,3호선,삼송,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기](B1)6번출입구앞
KR_3_0268,3호선,삼송,facility_span,,1,B1,B2,1,down,EV,엘리베이터,"[2호기](B2)대화역방향승강장7-4출입문앞(B1)6번출입구방향,대화행표내는곳내계단옆"
KR_3_0268,3호선,삼송,facility_span,,1,B1,B2,1,down,EV,엘리베이터,"[1호기](B2)오금역방향승강장3-4출입문앞(B1)1번출입구방향,오금행표내는곳내계단옆"
S1_3_0536,3호선,지축,move_path,paren,1,1F,2F,1,up,EV,엘리베이터,승강장 방향 엘리베이터
S1_3_0536,3호선,지축,facility_span,,1,2F,1F,1,down,EV,엘리베이터,"[1호기]삼송방면2-1,구파발방면9-4"
S1_3_0078,3호선,구파발,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_3_0078,3호선,구파발,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,승강장 방향 엘리베이터
S1_3_0078,3호선,구파발,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기]1번출구측
S1_3_0078,3호선,구파발,facility_span,,1,B1,B2,1,down,EV,엘리베이터,"[1호기]지축방면5-3,연신내방면6-2"
S1_3_0418,3호선,연신내,move_path,paren,0,1F,B1,1,down,EV,엘리베이터,6번출구 옆 엘리베이터
S1_3_0418,3호선,연신내,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,승강장 방향 엘리베이터
S1_3_0418,3호선,연신내,move_path,paren,1,B2,B1,1,up,EV,엘리베이터,대합실 방향 엘리베이터
S1_3_0418,3호선,연신내,move_path,paren,0,B1,B5,4,down,EV,엘리베이터,6호선 승강장 방향 엘리베이터
S1_3_0418,3호선,연신내,facility_span,,1,B1,B2,1,down,EV,엘리베이터,"[1호기]구파발방면6-1,불광방면5-4"
S1_3_0255,3호선,불광,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_3_0255,3호선,불광,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,연신내 방면 엘리베이터
S1_3_0255,3호선,불광,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,녹번 방면 엘리베이터
S1_3_0255,3호선,불광,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,8번 출입구 옆 엘리베이터
S1_3_0255,3호선,불광,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,6호선 대합실 방향 엘리베이터 앞 표 내는 곳 통과 후 엘리베이터
S1_3_0255,3호선,불광,move_path,,,B2,B2,0,same,PASSAGE,환승통로,3호선 환승통로 이동
S1_3_0255,3호선,불광,move_path,paren,1,B2,B1,1,up,EV,엘리베이터,3호선 대합실 방향 엘리베이터
S1_3_0255,3호선,불광,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,녹번 방면 엘리베이터 앞 표내는 곳 통과 후 엘리베이터
S1_3_0255,3호선,불광,move_path,,,B2,B2,0,same,PASSAGE,환승통로,6호선 방향 환승통로로 이동
S1_3_0255,3호선,불광,move_path,paren,0,B2,B4,2,down,EV,엘리베이터,6호선 승강장 방향 엘리베이터
S1_3_0255,3호선,불광,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[4호기]3번출구측
S1_3_0255,3호선,불광,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]1번출구측
S1_3_0255,3호선,불광,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[2호기]녹번방면8-2
S1_3_0255,3호선,불광,facility_span,,1,B1,B2,1,down,EV,엘리베이터,[1호기]연신내방면3-3
S1_3_0116,3호선,녹번,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_3_0116,3호선,녹번,move_path,paren,1,B1,B2,1,down,EV,엘리베이터,승강장 방향 엘리베이터
S1_3_0116,3호선,녹번,move_path,paren,1,1F,B1,1,down,EV,엘리베이터,3번 출입구 옆 엘리베이터
S1_3_0116,3호선,녹번,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]1번출구측
S1_3_0116,3호선,녹번,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[2호기]3번출구측
S1_3_0116,3호선,녹번,facility_span,,1,B1,B2,1,down,EV,엘리베이터,"[1호기]불광방면3-1,홍제방면8-4"
S1_3_0597,3호선,홍제,move_path,paren,1,1F,B2,2,down,EV,엘리베이터,4번 출입구 옆 엘리베이터
S1_3_0597,3호선,홍제,facility_span,,1,1F,B1,1,down,EV,엘리베이터,[3호기]1번출구측
S1_3_0597,3호선,홍제,facility_span,,1,1F,B2,2,down,EV,엘리베이터,[2호기]4번출구측
S1_3_0597,3호선,홍제,facility_span,,1,B2,B3,1,down,EV,엘리베이터,"[1호기]녹번방면3-4,무악재방면8-1"
S1_3_0205,3호선,무악재,move_path,paren,1,1F,B2,2,down,EV,엘리베이터,1번 출입구 옆 엘리베이터
S1_3_0205,3호선,무악재,move_path,paren,1,B2,B3,1,down,EV,엘리베이터,홍제 방면 엘리베이터
